value,date
5,2019-08-01
6,2019-08-02
6,2019-08-03
6,2019-08-04
4,2019-08-05
5,2019-08-06
5,2019-08-07
5,2019-08-08
5,2019-08-09
4,2019-08-10
5,2019-08-11
5,2019-08-12
6,2019-08-13
5,2019-08-14
5,2019-08-15
5,2019-08-16
5,2019-08-17
5,2019-08-18
5,2019-08-19
5,2019-08-20
5,2019-08-21
5,2019-08-22
5,2019-08-23
5,2019-08-24
5,2019-08-25
5,2019-08-26
5,2019-08-27
5,2019-08-28
5,2019-08-29
5,2019-08-30
4,2019-08-31
6,2019-09-01
4,2019-09-02
4,2019-09-03
4,2019-09-04
4,2019-09-05
4,2019-09-06
5,2019-09-07
5,2019-09-08
5,2019-09-09
5,2019-09-10
5,2019-09-11
5,2019-09-12
5,2019-09-13
5,2019-09-14
5,2019-09-15
6,2019-09-16
5,2019-09-17
5,2019-09-18
6,2019-09-19
5,2019-09-20
6,2019-09-21
5,2019-09-22
5,2019-09-23
4,2019-09-24
4,2019-09-25
4,2019-09-26
5,2019-09-27
6,2019-09-28
5,2019-09-29
4,2019-09-30
5,2019-10-01
5,2019-10-02
5,2019-10-03
5,2019-10-04
5,2019-10-05
5,2019-10-06
4,2019-10-07
4,2019-10-08
4,2019-10-09
5,2019-10-10
6,2019-10-11
6,2019-10-12
5,2019-10-13
4,2019-10-14
5,2019-10-15
4,2019-10-16
4,2019-10-17
5,2019-10-18
5,2019-10-19
5,2019-10-20
5,2019-10-21
5,2019-10-22
5,2019-10-23
4,2019-10-24
5,2019-10-25
5,2019-10-26
6,2019-10-27
5,2019-10-28
5,2019-10-29
4,2019-10-30
5,2019-10-31
5,2019-11-01
5,2019-11-02
5,2019-11-03
5,2019-11-04
5,2019-11-05
5,2019-11-06
4,2019-11-07
4,2019-11-08
5,2019-11-09
4,2019-11-10
4,2019-11-11
5,2019-11-12
5,2019-11-13
4,2019-11-14
4,2019-11-15
5,2019-11-16
6,2019-11-17
5,2019-11-18
6,2019-11-19
5,2019-11-20
4,2019-11-21
5,2019-11-22
5,2019-11-23
5,2019-11-24
4,2019-11-25
4,2019-11-26
4,2019-11-27
4,2019-11-28
5,2019-11-29
5,2019-11-30
5,2019-12-01
4,2019-12-02
4,2019-12-03
4,2019-12-04
4,2019-12-05
4,2019-12-06
5,2019-12-07
5,2019-12-08
4,2019-12-09
4,2019-12-10
5,2019-12-11
5,2019-12-12
5,2019-12-13
5,2019-12-14
5,2019-12-15
5,2019-12-16
4,2019-12-17
5,2019-12-18
5,2019-12-19
5,2019-12-20
5,2019-12-21
5,2019-12-22
4,2019-12-23
5,2019-12-24
5,2019-12-25
5,2019-12-26
4,2019-12-27
5,2019-12-28
4,2019-12-29
5,2019-12-30
4,2019-12-31
5,2020-01-01
5,2020-01-02
4,2020-01-03
5,2020-01-04
5,2020-01-05
4,2020-01-06
4,2020-01-07
4,2020-01-08
4,2020-01-09
5,2020-01-10
5,2020-01-11
4,2020-01-12
4,2020-01-13
4,2020-01-14
5,2020-01-15
4,2020-01-16
4,2020-01-17
5,2020-01-18
5,2020-01-19
5,2020-01-20
5,2020-01-21
4,2020-01-22
4,2020-01-23
4,2020-01-24
5,2020-01-25
5,2020-01-26
4,2020-01-27
4,2020-01-28
6,2020-01-29
5,2020-01-30
4,2020-01-31
5,2020-02-01
4,2020-02-02
4,2020-02-03
4,2020-02-04
4,2020-02-05
4,2020-02-06
5,2020-02-07
5,2020-02-08
4,2020-02-09
4,2020-02-10
5,2020-02-11
4,2020-02-12
4,2020-02-13
4,2020-02-14
5,2020-02-15
5,2020-02-16
5,2020-02-17
5,2020-02-18
5,2020-02-19
5,2020-02-20
5,2020-02-21
5,2020-02-22
4,2020-02-23
4,2020-02-24
4,2020-02-25
5,2020-02-26
28,2020-02-27
100,2020-02-28
9,2020-02-29
7,2020-03-01
5,2020-03-02
6,2020-03-03
5,2020-03-04
5,2020-03-05
6,2020-03-06
6,2020-03-07
6,2020-03-08
4,2020-03-09
5,2020-03-10
4,2020-03-11
5,2020-03-12
5,2020-03-13
6,2020-03-14
6,2020-03-15
6,2020-03-16
7,2020-03-17
7,2020-03-18
6,2020-03-19
7,2020-03-20
5,2020-03-21
6,2020-03-22
6,2020-03-23
7,2020-03-24
6,2020-03-25
6,2020-03-26
6,2020-03-27
6,2020-03-28
6,2020-03-29
7,2020-03-30
6,2020-03-31
