value,date
5,2019-10-01
5,2019-10-02
5,2019-10-03
5,2019-10-04
5,2019-10-05
5,2019-10-06
4,2019-10-07
4,2019-10-08
5,2019-10-09
5,2019-10-10
6,2019-10-11
5,2019-10-12
5,2019-10-13
4,2019-10-14
5,2019-10-15
4,2019-10-16
4,2019-10-17
4,2019-10-18
5,2019-10-19
5,2019-10-20
4,2019-10-21
4,2019-10-22
5,2019-10-23
4,2019-10-24
5,2019-10-25
5,2019-10-26
6,2019-10-27
5,2019-10-28
5,2019-10-29
4,2019-10-30
4,2019-10-31
4,2019-11-01
5,2019-11-02
5,2019-11-03
5,2019-11-04
5,2019-11-05
5,2019-11-06
4,2019-11-07
4,2019-11-08
5,2019-11-09
4,2019-11-10
4,2019-11-11
4,2019-11-12
5,2019-11-13
4,2019-11-14
5,2019-11-15
5,2019-11-16
6,2019-11-17
5,2019-11-18
6,2019-11-19
5,2019-11-20
4,2019-11-21
5,2019-11-22
5,2019-11-23
5,2019-11-24
4,2019-11-25
4,2019-11-26
4,2019-11-27
4,2019-11-28
5,2019-11-29
5,2019-11-30
5,2019-12-01
4,2019-12-02
4,2019-12-03
4,2019-12-04
4,2019-12-05
4,2019-12-06
5,2019-12-07
5,2019-12-08
4,2019-12-09
4,2019-12-10
5,2019-12-11
5,2019-12-12
5,2019-12-13
5,2019-12-14
5,2019-12-15
4,2019-12-16
5,2019-12-17
4,2019-12-18
5,2019-12-19
5,2019-12-20
5,2019-12-21
5,2019-12-22
4,2019-12-23
5,2019-12-24
5,2019-12-25
4,2019-12-26
4,2019-12-27
5,2019-12-28
4,2019-12-29
4,2019-12-30
4,2019-12-31
4,2020-01-01
5,2020-01-02
4,2020-01-03
5,2020-01-04
5,2020-01-05
4,2020-01-06
4,2020-01-07
4,2020-01-08
4,2020-01-09
5,2020-01-10
5,2020-01-11
4,2020-01-12
4,2020-01-13
4,2020-01-14
5,2020-01-15
4,2020-01-16
4,2020-01-17
5,2020-01-18
5,2020-01-19
5,2020-01-20
4,2020-01-21
4,2020-01-22
4,2020-01-23
4,2020-01-24
5,2020-01-25
4,2020-01-26
4,2020-01-27
4,2020-01-28
6,2020-01-29
5,2020-01-30
4,2020-01-31
5,2020-02-01
4,2020-02-02
4,2020-02-03
4,2020-02-04
4,2020-02-05
4,2020-02-06
5,2020-02-07
5,2020-02-08
4,2020-02-09
4,2020-02-10
4,2020-02-11
4,2020-02-12
4,2020-02-13
4,2020-02-14
4,2020-02-15
5,2020-02-16
4,2020-02-17
5,2020-02-18
5,2020-02-19
5,2020-02-20
5,2020-02-21
5,2020-02-22
4,2020-02-23
4,2020-02-24
4,2020-02-25
5,2020-02-26
25,2020-02-27
100,2020-02-28
8,2020-02-29
6,2020-03-01
5,2020-03-02
6,2020-03-03
5,2020-03-04
5,2020-03-05
6,2020-03-06
6,2020-03-07
6,2020-03-08
4,2020-03-09
5,2020-03-10
4,2020-03-11
5,2020-03-12
5,2020-03-13
6,2020-03-14
6,2020-03-15
6,2020-03-16
7,2020-03-17
7,2020-03-18
6,2020-03-19
6,2020-03-20
5,2020-03-21
6,2020-03-22
6,2020-03-23
7,2020-03-24
6,2020-03-25
6,2020-03-26
6,2020-03-27
6,2020-03-28
6,2020-03-29
6,2020-03-30
6,2020-03-31
6,2020-04-01
5,2020-04-02
5,2020-04-03
5,2020-04-04
6,2020-04-05
5,2020-04-06
4,2020-04-07
5,2020-04-08
6,2020-04-09
6,2020-04-10
6,2020-04-11
6,2020-04-12
5,2020-04-13
6,2020-04-14
6,2020-04-15
5,2020-04-16
6,2020-04-17
6,2020-04-18
5,2020-04-19
5,2020-04-20
5,2020-04-21
5,2020-04-22
4,2020-04-23
4,2020-04-24
4,2020-04-25
4,2020-04-26
4,2020-04-27
4,2020-04-28
5,2020-04-29
5,2020-04-30
4,2020-05-01
5,2020-05-02
4,2020-05-03
4,2020-05-04
4,2020-05-05
4,2020-05-06
4,2020-05-07
4,2020-05-08
4,2020-05-09
4,2020-05-10
4,2020-05-11
4,2020-05-12
4,2020-05-13
5,2020-05-14
5,2020-05-15
5,2020-05-16
5,2020-05-17
4,2020-05-18
4,2020-05-19
4,2020-05-20
5,2020-05-21
4,2020-05-22
5,2020-05-23
5,2020-05-24
6,2020-05-25
4,2020-05-26
4,2020-05-27
4,2020-05-28
4,2020-05-29
6,2020-05-30
5,2020-05-31
