value,date
53,2014-08-01
49,2014-08-02
57,2014-08-03
54,2014-08-04
51,2014-08-05
44,2014-08-06
61,2014-08-07
54,2014-08-08
44,2014-08-09
50,2014-08-10
51,2014-08-11
54,2014-08-12
47,2014-08-13
52,2014-08-14
61,2014-08-15
51,2014-08-16
52,2014-08-17
58,2014-08-18
61,2014-08-19
56,2014-08-20
51,2014-08-21
50,2014-08-22
47,2014-08-23
52,2014-08-24
44,2014-08-25
56,2014-08-26
48,2014-08-27
48,2014-08-28
54,2014-08-29
61,2014-08-30
54,2014-08-31
52,2014-09-01
39,2014-09-02
43,2014-09-03
62,2014-09-04
52,2014-09-05
55,2014-09-06
58,2014-09-07
52,2014-09-08
53,2014-09-09
49,2014-09-10
62,2014-09-11
53,2014-09-12
63,2014-09-13
49,2014-09-14
63,2014-09-15
52,2014-09-16
60,2014-09-17
53,2014-09-18
60,2014-09-19
74,2014-09-20
62,2014-09-21
64,2014-09-22
52,2014-09-23
59,2014-09-24
54,2014-09-25
68,2014-09-26
71,2014-09-27
59,2014-09-28
46,2014-09-29
68,2014-09-30
51,2014-10-01
61,2014-10-02
55,2014-10-03
70,2014-10-04
67,2014-10-05
78,2014-10-06
61,2014-10-07
55,2014-10-08
70,2014-10-09
71,2014-10-10
69,2014-10-11
76,2014-10-12
61,2014-10-13
60,2014-10-14
69,2014-10-15
58,2014-10-16
57,2014-10-17
63,2014-10-18
65,2014-10-19
54,2014-10-20
60,2014-10-21
62,2014-10-22
50,2014-10-23
65,2014-10-24
75,2014-10-25
67,2014-10-26
57,2014-10-27
76,2014-10-28
60,2014-10-29
64,2014-10-30
58,2014-10-31
72,2014-11-01
67,2014-11-02
58,2014-11-03
68,2014-11-04
67,2014-11-05
77,2014-11-06
68,2014-11-07
65,2014-11-08
87,2014-11-09
61,2014-11-10
81,2014-11-11
64,2014-11-12
56,2014-11-13
65,2014-11-14
82,2014-11-15
73,2014-11-16
76,2014-11-17
74,2014-11-18
73,2014-11-19
74,2014-11-20
71,2014-11-21
71,2014-11-22
73,2014-11-23
74,2014-11-24
71,2014-11-25
68,2014-11-26
71,2014-11-27
69,2014-11-28
85,2014-11-29
67,2014-11-30
67,2014-12-01
68,2014-12-02
68,2014-12-03
72,2014-12-04
70,2014-12-05
75,2014-12-06
70,2014-12-07
66,2014-12-08
74,2014-12-09
68,2014-12-10
68,2014-12-11
78,2014-12-12
64,2014-12-13
65,2014-12-14
47,2014-12-15
73,2014-12-16
71,2014-12-17
65,2014-12-18
70,2014-12-19
82,2014-12-20
72,2014-12-21
73,2014-12-22
74,2014-12-23
76,2014-12-24
59,2014-12-25
72,2014-12-26
72,2014-12-27
84,2014-12-28
68,2014-12-29
69,2014-12-30
70,2014-12-31
71,2015-01-01
80,2015-01-02
61,2015-01-03
68,2015-01-04
69,2015-01-05
77,2015-01-06
65,2015-01-07
69,2015-01-08
65,2015-01-09
68,2015-01-10
65,2015-01-11
69,2015-01-12
70,2015-01-13
63,2015-01-14
58,2015-01-15
69,2015-01-16
82,2015-01-17
72,2015-01-18
63,2015-01-19
80,2015-01-20
75,2015-01-21
70,2015-01-22
74,2015-01-23
79,2015-01-24
62,2015-01-25
69,2015-01-26
67,2015-01-27
70,2015-01-28
95,2015-01-29
79,2015-01-30
79,2015-01-31
83,2015-02-01
70,2015-02-02
66,2015-02-03
69,2015-02-04
71,2015-02-05
62,2015-02-06
67,2015-02-07
64,2015-02-08
76,2015-02-09
70,2015-02-10
66,2015-02-11
67,2015-02-12
78,2015-02-13
76,2015-02-14
79,2015-02-15
77,2015-02-16
80,2015-02-17
81,2015-02-18
84,2015-02-19
79,2015-02-20
69,2015-02-21
81,2015-02-22
77,2015-02-23
77,2015-02-24
88,2015-02-25
75,2015-02-26
70,2015-02-27
100,2015-02-28
81,2015-03-01
71,2015-03-02
80,2015-03-03
77,2015-03-04
77,2015-03-05
77,2015-03-06
71,2015-03-07
78,2015-03-08
77,2015-03-09
69,2015-03-10
79,2015-03-11
78,2015-03-12
83,2015-03-13
79,2015-03-14
81,2015-03-15
75,2015-03-16
85,2015-03-17
80,2015-03-18
79,2015-03-19
80,2015-03-20
88,2015-03-21
80,2015-03-22
75,2015-03-23
83,2015-03-24
76,2015-03-25
71,2015-03-26
83,2015-03-27
83,2015-03-28
83,2015-03-29
77,2015-03-30
96,2015-03-31
