value,date
64,2011-02-01
0,2011-02-02
64,2011-02-03
52,2011-02-04
37,2011-02-05
0,2011-02-06
43,2011-02-07
43,2011-02-08
58,2011-02-09
0,2011-02-10
0,2011-02-11
36,2011-02-12
0,2011-02-13
50,2011-02-14
49,2011-02-15
60,2011-02-16
72,2011-02-17
33,2011-02-18
42,2011-02-19
0,2011-02-20
53,2011-02-21
32,2011-02-22
59,2011-02-23
37,2011-02-24
0,2011-02-25
35,2011-02-26
0,2011-02-27
53,2011-02-28
49,2011-03-01
43,2011-03-02
40,2011-03-03
39,2011-03-04
69,2011-03-05
0,2011-03-06
45,2011-03-07
57,2011-03-08
53,2011-03-09
64,2011-03-10
0,2011-03-11
0,2011-03-12
0,2011-03-13
47,2011-03-14
55,2011-03-15
32,2011-03-16
0,2011-03-17
57,2011-03-18
37,2011-03-19
39,2011-03-20
50,2011-03-21
60,2011-03-22
53,2011-03-23
45,2011-03-24
49,2011-03-25
60,2011-03-26
51,2011-03-27
47,2011-03-28
39,2011-03-29
0,2011-03-30
71,2011-03-31
40,2011-04-01
35,2011-04-02
0,2011-04-03
43,2011-04-04
39,2011-04-05
65,2011-04-06
35,2011-04-07
0,2011-04-08
45,2011-04-09
39,2011-04-10
54,2011-04-11
57,2011-04-12
0,2011-04-13
42,2011-04-14
0,2011-04-15
0,2011-04-16
0,2011-04-17
0,2011-04-18
33,2011-04-19
52,2011-04-20
0,2011-04-21
37,2011-04-22
35,2011-04-23
40,2011-04-24
45,2011-04-25
0,2011-04-26
56,2011-04-27
53,2011-04-28
33,2011-04-29
41,2011-04-30
0,2011-05-01
80,2011-05-02
97,2011-05-03
83,2011-05-04
82,2011-05-05
54,2011-05-06
100,2011-05-07
47,2011-05-08
0,2011-05-09
54,2011-05-10
43,2011-05-11
54,2011-05-12
59,2011-05-13
48,2011-05-14
67,2011-05-15
47,2011-05-16
59,2011-05-17
75,2011-05-18
62,2011-05-19
44,2011-05-20
51,2011-05-21
38,2011-05-22
63,2011-05-23
69,2011-05-24
58,2011-05-25
53,2011-05-26
33,2011-05-27
0,2011-05-28
61,2011-05-29
72,2011-05-30
65,2011-05-31
58,2011-06-01
67,2011-06-02
30,2011-06-03
64,2011-06-04
0,2011-06-05
38,2011-06-06
67,2011-06-07
57,2011-06-08
86,2011-06-09
61,2011-06-10
0,2011-06-11
0,2011-06-12
81,2011-06-13
76,2011-06-14
41,2011-06-15
30,2011-06-16
45,2011-06-17
40,2011-06-18
52,2011-06-19
65,2011-06-20
48,2011-06-21
97,2011-06-22
54,2011-06-23
43,2011-06-24
46,2011-06-25
43,2011-06-26
64,2011-06-27
57,2011-06-28
58,2011-06-29
82,2011-06-30
45,2011-07-01
0,2011-07-02
0,2011-07-03
53,2011-07-04
58,2011-07-05
78,2011-07-06
63,2011-07-07
56,2011-07-08
54,2011-07-09
0,2011-07-10
68,2011-07-11
77,2011-07-12
83,2011-07-13
61,2011-07-14
52,2011-07-15
62,2011-07-16
0,2011-07-17
50,2011-07-18
43,2011-07-19
36,2011-07-20
51,2011-07-21
54,2011-07-22
62,2011-07-23
0,2011-07-24
0,2011-07-25
47,2011-07-26
50,2011-07-27
75,2011-07-28
71,2011-07-29
0,2011-07-30
86,2011-07-31
42,2011-08-01
33,2011-08-02
58,2011-08-03
55,2011-08-04
55,2011-08-05
51,2011-08-06
49,2011-08-07
41,2011-08-08
49,2011-08-09
49,2011-08-10
43,2011-08-11
66,2011-08-12
42,2011-08-13
54,2011-08-14
51,2011-08-15
80,2011-08-16
45,2011-08-17
32,2011-08-18
50,2011-08-19
44,2011-08-20
52,2011-08-21
48,2011-08-22
52,2011-08-23
51,2011-08-24
31,2011-08-25
44,2011-08-26
62,2011-08-27
53,2011-08-28
79,2011-08-29
0,2011-08-30
0,2011-08-31
56,2011-09-01
76,2011-09-02
0,2011-09-03
43,2011-09-04
44,2011-09-05
38,2011-09-06
47,2011-09-07
51,2011-09-08
52,2011-09-09
0,2011-09-10
53,2011-09-11
56,2011-09-12
41,2011-09-13
56,2011-09-14
73,2011-09-15
63,2011-09-16
37,2011-09-17
52,2011-09-18
61,2011-09-19
55,2011-09-20
52,2011-09-21
61,2011-09-22
47,2011-09-23
47,2011-09-24
36,2011-09-25
76,2011-09-26
48,2011-09-27
54,2011-09-28
93,2011-09-29
56,2011-09-30
