value,date
54,2011-09-01
43,2011-09-02
51,2011-09-03
53,2011-09-04
51,2011-09-05
0,2011-09-06
51,2011-09-07
58,2011-09-08
45,2011-09-09
0,2011-09-10
0,2011-09-11
50,2011-09-12
50,2011-09-13
54,2011-09-14
53,2011-09-15
73,2011-09-16
45,2011-09-17
55,2011-09-18
55,2011-09-19
68,2011-09-20
49,2011-09-21
55,2011-09-22
52,2011-09-23
45,2011-09-24
56,2011-09-25
83,2011-09-26
36,2011-09-27
42,2011-09-28
99,2011-09-29
75,2011-09-30
40,2011-10-01
67,2011-10-02
100,2011-10-03
46,2011-10-04
40,2011-10-05
93,2011-10-06
48,2011-10-07
94,2011-10-08
56,2011-10-09
73,2011-10-10
67,2011-10-11
54,2011-10-12
80,2011-10-13
66,2011-10-14
52,2011-10-15
46,2011-10-16
65,2011-10-17
68,2011-10-18
57,2011-10-19
74,2011-10-20
66,2011-10-21
57,2011-10-22
69,2011-10-23
77,2011-10-24
62,2011-10-25
54,2011-10-26
80,2011-10-27
61,2011-10-28
45,2011-10-29
37,2011-10-30
64,2011-10-31
94,2011-11-01
57,2011-11-02
52,2011-11-03
65,2011-11-04
92,2011-11-05
59,2011-11-06
0,2011-11-07
67,2011-11-08
58,2011-11-09
72,2011-11-10
77,2011-11-11
45,2011-11-12
57,2011-11-13
78,2011-11-14
48,2011-11-15
54,2011-11-16
49,2011-11-17
54,2011-11-18
44,2011-11-19
84,2011-11-20
68,2011-11-21
52,2011-11-22
90,2011-11-23
60,2011-11-24
70,2011-11-25
84,2011-11-26
0,2011-11-27
58,2011-11-28
57,2011-11-29
60,2011-11-30
58,2011-12-01
59,2011-12-02
50,2011-12-03
72,2011-12-04
51,2011-12-05
61,2011-12-06
67,2011-12-07
41,2011-12-08
45,2011-12-09
68,2011-12-10
67,2011-12-11
61,2011-12-12
65,2011-12-13
53,2011-12-14
41,2011-12-15
75,2011-12-16
71,2011-12-17
57,2011-12-18
74,2011-12-19
82,2011-12-20
64,2011-12-21
61,2011-12-22
61,2011-12-23
58,2011-12-24
0,2011-12-25
48,2011-12-26
52,2011-12-27
76,2011-12-28
58,2011-12-29
65,2011-12-30
0,2011-12-31
54,2012-01-01
60,2012-01-02
56,2012-01-03
64,2012-01-04
42,2012-01-05
64,2012-01-06
62,2012-01-07
59,2012-01-08
65,2012-01-09
38,2012-01-10
49,2012-01-11
58,2012-01-12
60,2012-01-13
60,2012-01-14
71,2012-01-15
66,2012-01-16
63,2012-01-17
57,2012-01-18
55,2012-01-19
50,2012-01-20
49,2012-01-21
63,2012-01-22
69,2012-01-23
53,2012-01-24
65,2012-01-25
73,2012-01-26
58,2012-01-27
55,2012-01-28
46,2012-01-29
66,2012-01-30
71,2012-01-31
71,2012-02-01
47,2012-02-02
51,2012-02-03
60,2012-02-04
35,2012-02-05
54,2012-02-06
67,2012-02-07
61,2012-02-08
69,2012-02-09
40,2012-02-10
60,2012-02-11
55,2012-02-12
58,2012-02-13
42,2012-02-14
73,2012-02-15
73,2012-02-16
97,2012-02-17
63,2012-02-18
41,2012-02-19
45,2012-02-20
54,2012-02-21
64,2012-02-22
61,2012-02-23
82,2012-02-24
70,2012-02-25
62,2012-02-26
70,2012-02-27
64,2012-02-28
46,2012-02-29
73,2012-03-01
62,2012-03-02
57,2012-03-03
48,2012-03-04
54,2012-03-05
87,2012-03-06
66,2012-03-07
51,2012-03-08
47,2012-03-09
71,2012-03-10
58,2012-03-11
62,2012-03-12
59,2012-03-13
50,2012-03-14
52,2012-03-15
59,2012-03-16
33,2012-03-17
42,2012-03-18
68,2012-03-19
61,2012-03-20
58,2012-03-21
35,2012-03-22
54,2012-03-23
0,2012-03-24
52,2012-03-25
64,2012-03-26
87,2012-03-27
75,2012-03-28
62,2012-03-29
50,2012-03-30
54,2012-03-31
48,2012-04-01
99,2012-04-02
78,2012-04-03
55,2012-04-04
49,2012-04-05
62,2012-04-06
59,2012-04-07
53,2012-04-08
57,2012-04-09
59,2012-04-10
63,2012-04-11
47,2012-04-12
63,2012-04-13
59,2012-04-14
47,2012-04-15
53,2012-04-16
79,2012-04-17
54,2012-04-18
59,2012-04-19
67,2012-04-20
46,2012-04-21
41,2012-04-22
50,2012-04-23
59,2012-04-24
55,2012-04-25
56,2012-04-26
84,2012-04-27
65,2012-04-28
37,2012-04-29
62,2012-04-30
