value,date
79,2017-05-01
78,2017-05-02
90,2017-05-03
78,2017-05-04
78,2017-05-05
74,2017-05-06
78,2017-05-07
65,2017-05-08
67,2017-05-09
63,2017-05-10
69,2017-05-11
71,2017-05-12
69,2017-05-13
71,2017-05-14
74,2017-05-15
67,2017-05-16
76,2017-05-17
77,2017-05-18
74,2017-05-19
65,2017-05-20
61,2017-05-21
84,2017-05-22
61,2017-05-23
77,2017-05-24
79,2017-05-25
60,2017-05-26
53,2017-05-27
52,2017-05-28
68,2017-05-29
67,2017-05-30
68,2017-05-31
63,2017-06-01
67,2017-06-02
72,2017-06-03
73,2017-06-04
62,2017-06-05
60,2017-06-06
58,2017-06-07
59,2017-06-08
62,2017-06-09
56,2017-06-10
62,2017-06-11
46,2017-06-12
61,2017-06-13
65,2017-06-14
55,2017-06-15
57,2017-06-16
60,2017-06-17
68,2017-06-18
63,2017-06-19
61,2017-06-20
60,2017-06-21
61,2017-06-22
64,2017-06-23
71,2017-06-24
94,2017-06-25
80,2017-06-26
75,2017-06-27
77,2017-06-28
67,2017-06-29
65,2017-06-30
67,2017-07-01
80,2017-07-02
61,2017-07-03
70,2017-07-04
65,2017-07-05
65,2017-07-06
62,2017-07-07
71,2017-07-08
81,2017-07-09
65,2017-07-10
59,2017-07-11
65,2017-07-12
68,2017-07-13
76,2017-07-14
75,2017-07-15
79,2017-07-16
79,2017-07-17
64,2017-07-18
63,2017-07-19
71,2017-07-20
73,2017-07-21
79,2017-07-22
79,2017-07-23
72,2017-07-24
73,2017-07-25
65,2017-07-26
68,2017-07-27
70,2017-07-28
80,2017-07-29
75,2017-07-30
65,2017-07-31
64,2017-08-01
63,2017-08-02
66,2017-08-03
64,2017-08-04
66,2017-08-05
74,2017-08-06
56,2017-08-07
58,2017-08-08
53,2017-08-09
56,2017-08-10
51,2017-08-11
67,2017-08-12
58,2017-08-13
63,2017-08-14
55,2017-08-15
60,2017-08-16
56,2017-08-17
57,2017-08-18
78,2017-08-19
68,2017-08-20
65,2017-08-21
56,2017-08-22
58,2017-08-23
52,2017-08-24
62,2017-08-25
69,2017-08-26
69,2017-08-27
59,2017-08-28
56,2017-08-29
53,2017-08-30
54,2017-08-31
60,2017-09-01
63,2017-09-02
67,2017-09-03
66,2017-09-04
52,2017-09-05
62,2017-09-06
53,2017-09-07
60,2017-09-08
65,2017-09-09
59,2017-09-10
52,2017-09-11
65,2017-09-12
60,2017-09-13
68,2017-09-14
64,2017-09-15
71,2017-09-16
68,2017-09-17
73,2017-09-18
72,2017-09-19
80,2017-09-20
78,2017-09-21
69,2017-09-22
67,2017-09-23
75,2017-09-24
63,2017-09-25
63,2017-09-26
69,2017-09-27
74,2017-09-28
69,2017-09-29
66,2017-09-30
71,2017-10-01
64,2017-10-02
72,2017-10-03
68,2017-10-04
68,2017-10-05
71,2017-10-06
70,2017-10-07
70,2017-10-08
63,2017-10-09
63,2017-10-10
64,2017-10-11
66,2017-10-12
67,2017-10-13
65,2017-10-14
64,2017-10-15
56,2017-10-16
58,2017-10-17
66,2017-10-18
54,2017-10-19
68,2017-10-20
65,2017-10-21
65,2017-10-22
62,2017-10-23
59,2017-10-24
58,2017-10-25
63,2017-10-26
65,2017-10-27
58,2017-10-28
57,2017-10-29
54,2017-10-30
61,2017-10-31
59,2017-11-01
63,2017-11-02
65,2017-11-03
62,2017-11-04
65,2017-11-05
52,2017-11-06
61,2017-11-07
57,2017-11-08
64,2017-11-09
69,2017-11-10
68,2017-11-11
69,2017-11-12
61,2017-11-13
61,2017-11-14
62,2017-11-15
59,2017-11-16
66,2017-11-17
70,2017-11-18
66,2017-11-19
60,2017-11-20
59,2017-11-21
61,2017-11-22
62,2017-11-23
62,2017-11-24
67,2017-11-25
61,2017-11-26
63,2017-11-27
58,2017-11-28
63,2017-11-29
77,2017-11-30
84,2017-12-01
93,2017-12-02
86,2017-12-03
76,2017-12-04
81,2017-12-05
80,2017-12-06
94,2017-12-07
84,2017-12-08
80,2017-12-09
64,2017-12-10
80,2017-12-11
100,2017-12-12
80,2017-12-13
81,2017-12-14
81,2017-12-15
81,2017-12-16
69,2017-12-17
71,2017-12-18
69,2017-12-19
73,2017-12-20
70,2017-12-21
80,2017-12-22
80,2017-12-23
78,2017-12-24
71,2017-12-25
79,2017-12-26
76,2017-12-27
70,2017-12-28
79,2017-12-29
76,2017-12-30
61,2017-12-31
